discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code,year,olympic_location,participant_title_cleaned
Athletics,barcelona-1992,4x100m relay women,Women,SILVER,GameTeam,Unified Team team,NA,Unified Team,NA,EUN,1992,barcelona,Unified Team team
Athletics,barcelona-1992,4x100m relay women,Women,BRONZE,GameTeam,Nigeria team,NA,Nigeria,NG,NGR,1992,barcelona,Nigeria team
Athletics,barcelona-1992,high jump men,Men,GOLD,Athlete,NA,Javier SOTOMAYOR,Cuba,CU,CUB,1992,barcelona,NA
Athletics,barcelona-1992,high jump men,Men,SILVER,Athlete,NA,Patrick SJÖBERG,Sweden,SE,SWE,1992,barcelona,NA
Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,NA,Timothy FORSYTH,Australia,AU,AUS,1992,barcelona,NA
Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,NA,Artur PARTYKA,Poland,PL,POL,1992,barcelona,NA
Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,NA,Hollis CONWAY,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,marathon men,Men,GOLD,Athlete,NA,Young-Cho HWANG,Republic of Korea,KR,KOR,1992,barcelona,NA
Athletics,barcelona-1992,marathon men,Men,SILVER,Athlete,NA,Koichi MORISHITA,Japan,JP,JPN,1992,barcelona,NA
Athletics,barcelona-1992,marathon men,Men,BRONZE,Athlete,NA,Stephan Timo FREIGANG,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,400m men,Men,GOLD,Athlete,NA,Quincy WATTS,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,400m men,Men,SILVER,Athlete,NA,Steve LEWIS,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,400m men,Men,BRONZE,Athlete,NA,Samson KITUR,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,200m men,Men,GOLD,Athlete,NA,Michael MARSH,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,200m men,Men,SILVER,Athlete,NA,Frank FREDERICKS,Namibia,NA,NAM,1992,barcelona,NA
Athletics,barcelona-1992,200m men,Men,BRONZE,Athlete,NA,Michael D. BATES,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,marathon women,Women,GOLD,Athlete,NA,Valentina YEGOROVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,marathon women,Women,SILVER,Athlete,NA,Yuko ARIMORI,Japan,JP,JPN,1992,barcelona,NA
Athletics,barcelona-1992,marathon women,Women,BRONZE,Athlete,NA,Lorraine Mary MOLLER,New Zealand,NZ,NZL,1992,barcelona,NA
Athletics,barcelona-1992,long jump women,Women,GOLD,Athlete,NA,Heike DRECHSLER,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,long jump women,Women,SILVER,Athlete,NA,Inessa KRAVETS,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,long jump women,Women,BRONZE,Athlete,NA,Jackie JOYNER-KERSEE,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,100m men,Men,GOLD,Athlete,NA,Linford CHRISTIE,Great Britain,GB,GBR,1992,barcelona,NA
Athletics,barcelona-1992,100m men,Men,SILVER,Athlete,NA,Frank FREDERICKS,Namibia,NA,NAM,1992,barcelona,NA
Athletics,barcelona-1992,100m men,Men,BRONZE,Athlete,NA,Dennis MITCHELL,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,heptathlon women,Women,GOLD,Athlete,NA,Jackie JOYNER-KERSEE,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,heptathlon women,Women,SILVER,Athlete,NA,Irina BELOVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,heptathlon women,Women,BRONZE,Athlete,NA,Sabine BRAUN,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,10000m women,Women,GOLD,Athlete,NA,Derartu TULU,Ethiopia,ET,ETH,1992,barcelona,NA
Athletics,barcelona-1992,10000m women,Women,SILVER,Athlete,NA,Elana MEYER,South Africa,ZA,RSA,1992,barcelona,NA
Athletics,barcelona-1992,10000m women,Women,BRONZE,Athlete,NA,Lynn A. JENNINGS,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,400m women,Women,GOLD,Athlete,NA,Marie-Jose PEREC,France,FR,FRA,1992,barcelona,NA
Athletics,barcelona-1992,400m women,Women,SILVER,Athlete,NA,Olha Bryzhina,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,400m women,Women,BRONZE,Athlete,NA,Ximena RESTREPO GAVIRIA,Colombia,CO,COL,1992,barcelona,NA
Athletics,barcelona-1992,shot put women,Women,GOLD,Athlete,NA,Svetlana KRIVELYOVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,shot put women,Women,SILVER,Athlete,NA,Zhihong HUANG,People's Republic of China,CN,CHN,1992,barcelona,NA
Athletics,barcelona-1992,shot put women,Women,BRONZE,Athlete,NA,Kathrin NEIMKE,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles women,Women,GOLD,Athlete,NA,Sally Janet Jane GUNNELL,Great Britain,GB,GBR,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles women,Women,SILVER,Athlete,NA,Sandra FARMER-PATRICK,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles women,Women,BRONZE,Athlete,NA,Janeene VICKERS,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,20km walk men,Men,GOLD,Athlete,NA,Daniel PLAZA MONTERO,Spain,ES,ESP,1992,barcelona,NA
Athletics,barcelona-1992,20km walk men,Men,SILVER,Athlete,NA,Guillaume LEBLANC,Canada,CA,CAN,1992,barcelona,NA
Athletics,barcelona-1992,20km walk men,Men,BRONZE,Athlete,NA,Giovanni DE BENEDICTIS,Italy,IT,ITA,1992,barcelona,NA
Athletics,barcelona-1992,high jump women,Women,GOLD,Athlete,NA,Heike HENKEL,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,high jump women,Women,SILVER,Athlete,NA,Alina ASTAFEI,Romania,RO,ROU,1992,barcelona,NA
Athletics,barcelona-1992,high jump women,Women,BRONZE,Athlete,NA,Ioamnet Quintero,Cuba,CU,CUB,1992,barcelona,NA
Athletics,barcelona-1992,1500m men,Men,GOLD,Athlete,NA,Fermin CACHO RUIZ,Spain,ES,ESP,1992,barcelona,NA
Athletics,barcelona-1992,1500m men,Men,SILVER,Athlete,NA,Rachid EL BASIR,Morocco,MA,MAR,1992,barcelona,NA
Athletics,barcelona-1992,1500m men,Men,BRONZE,Athlete,NA,Mohammed SULEIMAN,Qatar,QA,QAT,1992,barcelona,NA
Athletics,barcelona-1992,800m women,Women,GOLD,Athlete,NA,Ellen VAN LANGEN,Netherlands,NL,NED,1992,barcelona,NA
Athletics,barcelona-1992,800m women,Women,SILVER,Athlete,NA,Lilia NURUTDINOVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,800m women,Women,BRONZE,Athlete,NA,Ana Fidelia QUIROT,Cuba,CU,CUB,1992,barcelona,NA
Athletics,barcelona-1992,800m men,Men,GOLD,Athlete,NA,William TANUI,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,800m men,Men,SILVER,Athlete,NA,Nixon KIPROTICH,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,800m men,Men,BRONZE,Athlete,NA,Johnny Lee Jr GRAY,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,decathlon men,Men,GOLD,Athlete,NA,Robert ZMELIK,Czechoslovakia,CSHH,TCH,1992,barcelona,NA
Athletics,barcelona-1992,decathlon men,Men,SILVER,Athlete,NA,Antonio PENALVER ASENSIO,Spain,ES,ESP,1992,barcelona,NA
Athletics,barcelona-1992,decathlon men,Men,BRONZE,Athlete,NA,Dave JOHNSON,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,100m hurdles women,Women,GOLD,Athlete,NA,Paraskevi Voula PATOULIDOU,Greece,GR,GRE,1992,barcelona,NA
Athletics,barcelona-1992,100m hurdles women,Women,SILVER,Athlete,NA,La Vona Ann MARTIN,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,100m hurdles women,Women,BRONZE,Athlete,NA,Yordanka DONKOVA,Bulgaria,BG,BUL,1992,barcelona,NA
Athletics,barcelona-1992,4x400m relay men,Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,1992,barcelona,United States team
Athletics,barcelona-1992,4x400m relay men,Men,SILVER,GameTeam,Cuba team,NA,Cuba,CU,CUB,1992,barcelona,Cuba team
Athletics,barcelona-1992,4x400m relay men,Men,BRONZE,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1992,barcelona,Great Britain team
Athletics,barcelona-1992,10000m men,Men,GOLD,Athlete,NA,Khalid SKAH,Morocco,MA,MAR,1992,barcelona,NA
Athletics,barcelona-1992,10000m men,Men,SILVER,Athlete,NA,Richard CHELIMO,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,10000m men,Men,BRONZE,Athlete,NA,Addis ABEBE,Ethiopia,ET,ETH,1992,barcelona,NA
Athletics,barcelona-1992,1500m women,Women,GOLD,Athlete,NA,Hassiba BOULMERKA,Algeria,DZ,ALG,1992,barcelona,NA
Athletics,barcelona-1992,1500m women,Women,SILVER,Athlete,NA,Lyudmila ROGACHOVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,1500m women,Women,BRONZE,Athlete,NA,Yunxia QU,People's Republic of China,CN,CHN,1992,barcelona,NA
Athletics,barcelona-1992,discus throw women,Women,GOLD,Athlete,NA,Maritza MARTEN,Cuba,CU,CUB,1992,barcelona,NA
Athletics,barcelona-1992,discus throw women,Women,SILVER,Athlete,NA,Tzvetanka Pavlova KHRISTOVA,Bulgaria,BG,BUL,1992,barcelona,NA
Athletics,barcelona-1992,discus throw women,Women,BRONZE,Athlete,NA,Daniela COSTIAN,Australia,AU,AUS,1992,barcelona,NA
Athletics,barcelona-1992,5000m men,Men,GOLD,Athlete,NA,Dieter BAUMANN,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,5000m men,Men,SILVER,Athlete,NA,Paul BITOK,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,5000m men,Men,BRONZE,Athlete,NA,Fita BAYISSA,Ethiopia,ET,ETH,1992,barcelona,NA
Athletics,barcelona-1992,10000m walk women,Women,GOLD,Athlete,NA,Yueling CHEN,People's Republic of China,CN,CHN,1992,barcelona,NA
Athletics,barcelona-1992,10000m walk women,Women,SILVER,Athlete,NA,Yelena NIKOLAYEVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,10000m walk women,Women,BRONZE,Athlete,NA,Chunxiu LI,People's Republic of China,CN,CHN,1992,barcelona,NA
Athletics,barcelona-1992,100m women,Women,GOLD,Athlete,NA,Yolanda Gail DEVERS-ROBERTS,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,100m women,Women,SILVER,Athlete,NA,Juliet CUTHBERT,Jamaica,JM,JAM,1992,barcelona,NA
Athletics,barcelona-1992,100m women,Women,BRONZE,Athlete,NA,Irina PRIVALOVA,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles men,Men,GOLD,Athlete,NA,Kevin Curtis YOUNG,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles men,Men,SILVER,Athlete,NA,Winthrop GRAHAM,Jamaica,JM,JAM,1992,barcelona,NA
Athletics,barcelona-1992,400m hurdles men,Men,BRONZE,Athlete,NA,Kriss Kezie Uche AKABUSI,Great Britain,GB,GBR,1992,barcelona,NA
Athletics,barcelona-1992,200m women,Women,GOLD,Athlete,NA,Gwen TORRENCE,United States of America,US,USA,1992,barcelona,NA
Athletics,barcelona-1992,200m women,Women,SILVER,Athlete,NA,Juliet CUTHBERT,Jamaica,JM,JAM,1992,barcelona,NA
Athletics,barcelona-1992,200m women,Women,BRONZE,Athlete,NA,Merlene OTTEY-PAGE,Jamaica,JM,JAM,1992,barcelona,NA
Athletics,barcelona-1992,50km walk men,Men,GOLD,Athlete,NA,Andrey PERLOV,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,50km walk men,Men,SILVER,Athlete,NA,Carlos MERCENARIO CARBAJAL,Mexico,MX,MEX,1992,barcelona,NA
Athletics,barcelona-1992,50km walk men,Men,BRONZE,Athlete,NA,Ronald WEIGEL,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,pole vault men,Men,GOLD,Athlete,NA,Maksim TARASOV,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,pole vault men,Men,SILVER,Athlete,NA,Igor TRANDENKOV,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,pole vault men,Men,BRONZE,Athlete,NA,Javier GARCIA CHICO,Spain,ES,ESP,1992,barcelona,NA
Athletics,barcelona-1992,3000m steeplechase men,Men,GOLD,Athlete,NA,Mathew BIRIR,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,3000m steeplechase men,Men,SILVER,Athlete,NA,Patrick SANG,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,3000m steeplechase men,Men,BRONZE,Athlete,NA,William MUTWOL,Kenya,KE,KEN,1992,barcelona,NA
Athletics,barcelona-1992,javelin throw women,Women,GOLD,Athlete,NA,Silke RENK,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,javelin throw women,Women,SILVER,Athlete,NA,Natalia SHIKOLENKO,Unified Team,NA,EUN,1992,barcelona,NA
Athletics,barcelona-1992,javelin throw women,Women,BRONZE,Athlete,NA,Karen FORKEL,Germany,DE,GER,1992,barcelona,NA
Athletics,barcelona-1992,3000m women,Women,GOLD,Athlete,NA,Elena ROMANOVA,Unified Team,NA,EUN,1992,barcelona,NA
